timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7516000,7516000,0.6733261,0.017504396,0.0023149594,0.73913485,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7520000,7520000,0.6733202,0.017498352,0.0023261085,0.73914033,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7528000,7528000,0.6733109,0.017493492,0.0023557467,0.73914886,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7536000,7536000,0.6733095,0.01748436,0.0023918606,0.73915017,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7544000,7544000,0.6733052,0.017478345,0.0024266678,0.7391541,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7548000,7548000,0.6733013,0.017477361,0.0024458736,0.7391576,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7552000,7552000,0.6732986,0.017479917,0.0024618795,0.73915994,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7556000,7556000,0.67329746,0.017482802,0.0024794943,0.73916084,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7560000,7560000,0.6732955,0.017485226,0.0024989538,0.73916245,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7564000,7564000,0.6732944,0.017487762,0.002516597,0.7391634,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7568000,7568000,0.67329055,0.017489912,0.0025345334,0.7391668,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7572000,7572000,0.6732831,0.017488576,0.0025552572,0.7391736,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7576000,7576000,0.67327726,0.017483288,0.002571687,0.73917896,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7584000,7584000,0.67327344,0.01748692,0.0025997295,0.73918223,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7588000,7588000,0.6732765,0.017489724,0.0026212384,0.7391793,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7596000,7596000,0.6732853,0.017488312,0.002653156,0.73917127,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7604000,7604000,0.67330444,0.017484644,0.002675999,0.7391538,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7608000,7608000,0.6733127,0.01748525,0.0026875602,0.7391462,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7612000,7612000,0.67330164,0.017486548,0.0026919567,0.7391563,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7616000,7616000,0.6732921,0.017489124,0.0026930578,0.7391649,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7620000,7620000,0.67328435,0.017494919,0.0026900205,0.73917174,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7624000,7624000,0.67327905,0.017497625,0.0026884032,0.7391765,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7628000,7628000,0.67327285,0.017495757,0.0026882286,0.7391823,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7632000,7632000,0.67326224,0.017493116,0.0026886682,0.739192,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7636000,7636000,0.6732526,0.017490081,0.0026896393,0.73920083,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7640000,7640000,0.67324615,0.01748904,0.0026881394,0.73920673,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7644000,7644000,0.67323935,0.017490046,0.0026913823,0.7392129,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7648000,7648000,0.6732317,0.017492674,0.002700337,0.7392198,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7656000,7656000,0.6732173,0.017489936,0.0027120719,0.73923296,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7664000,7664000,0.67319936,0.017489474,0.0027319267,0.7392492,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7668000,7668000,0.6731885,0.017491005,0.0027406416,0.73925894,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7672000,7672000,0.67317826,0.017489554,0.0027405561,0.7392683,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7676000,7676000,0.6731803,0.017486088,0.0027406032,0.7392666,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7684000,7684000,0.6731837,0.017487248,0.0027539497,0.7392634,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7688000,7688000,0.67318404,0.017487325,0.0027598455,0.73926306,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7692000,7692000,0.6731828,0.01748408,0.0027648516,0.7392643,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7696000,7696000,0.6731819,0.017481191,0.0027702607,0.7392652,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7704000,7704000,0.6731824,0.017482711,0.0027766917,0.7392646,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7708000,7708000,0.67318195,0.017487524,0.0027772982,0.73926497,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7712000,7712000,0.67317706,0.017492643,0.0027797008,0.73926926,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7716000,7716000,0.67317057,0.01749802,0.0027840019,0.739275,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7724000,7724000,0.67317104,0.01751027,0.0027915174,0.73927426,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
7728000,7728000,0.6731752,0.017510956,0.0027981463,0.7392704,0.998876,5.820766e-10,9.313226e-10,-0.04740134,1
